,author,comment,origin,origin_status,Unnamed: 0,lang,time_stamps
358607,sara,"The "" AH "" sound that he makes 1:32 ..my heart breaks a littel when i hear it ♥♥",Bruno_Mars-When_I_Was_Your_Man,1,112218.0,en,['1:32']
358802,MrsBrunoMars4Eva,"People Say They Dont Like The Video But, They Dont See The Meaning Of It. Let Me Explain. Everyone Sees The Girl @ 1:41 And @ 2:00 Right? Right! The @ 3:01 She Is Gone! Poof!!! Well, The Whole Video Until That Point Was Him Singing To Her And The She Left!!! That Is Really Deep Stuff And I Think Its A Wonderful Music Video!!! I'm A BIG Hooligan Of Bruno's And Wacthed This Video Many, Many Times Trying To Find The Meaning Of It... And I Found It!!! Really Deep Stuff Bruno, Really Deep Stuff... D=",Bruno_Mars-When_I_Was_Your_Man,1,112415.0,en,"['1:41', '2:00', '3:01']"
358962,madziaawolica,2:38 - 2:50 wymiata :) aż chwyta za serducho,Bruno_Mars-When_I_Was_Your_Man,1,112577.0,pl,"['2:38', '2:50']"
359267,TJones,3:03- 3:29 that part gets to me every time. Hoping the girl you still love have a happy life just with another man.,Bruno_Mars-When_I_Was_Your_Man,1,112893.0,en,"['3:03', '3:29']"
359322,nalisha Bernadina,"1:32 sounds like flo ridas club cant handle me 
Just a little part of it. Snyway love this song",Bruno_Mars-When_I_Was_Your_Man,1,112949.0,en,['1:32']
359601,Toby Castro,0:00 here ya go :),Bruno_Mars-When_I_Was_Your_Man,1,113230.0,so,['0:00']
359858,ariana faith,from 0:10 to 3:51 is one of the most beautiful songs I have ever heard,Bruno_Mars-When_I_Was_Your_Man,1,113496.0,en,"['0:10', '3:51']"
359862,Schoolgirl509,9:00 listening to this song,Bruno_Mars-When_I_Was_Your_Man,1,113501.0,en,['9:00']
360117,Rebeca Valério,2:43 APAIXONADA <3,Bruno_Mars-When_I_Was_Your_Man,1,113765.0,hu,['2:43']
360172,williamstoned,"3:20 How many of you were thinking of the Warner Bros / Looney Tunes intro? 
",Bruno_Mars-When_I_Was_Your_Man,1,113822.0,en,['3:20']
360503,amar singh modi,"anyone actually experience this song cause i did
i just replay as soon as it reaches 3:00",Bruno_Mars-When_I_Was_Your_Man,1,114157.0,en,['3:00']
360958,Anastasia Bykhovski,at 0:48 when he says it all just sounds like oohohhhohoh i thought he was gonna say sex instead,Bruno_Mars-When_I_Was_Your_Man,1,114624.0,en,['0:48']
361439,Paulina An.,"2:50 and after... i just cried a river.Keep giving the best of u in the music.You deserve a good career!
Mars rocks!!Love your music.You are the man.",Bruno_Mars-When_I_Was_Your_Man,1,115124.0,en,['2:50']
361461,Alejandro Reyes,2:39 to 2:50 is my favorite part of the song,Bruno_Mars-When_I_Was_Your_Man,1,115147.0,en,"['2:39', '2:50']"
361467,Aleyna Akin,3:17-3:23 I literally have the 'cause I remember how much you love to dance' bit on repeat- his voice literally melts my heart.. god I love him so much..!! ,Bruno_Mars-When_I_Was_Your_Man,1,115153.0,en,"['3:17', '3:23']"
361806,Nachete_n1,Minutos 2:45 Wow!! Incredible,Bruno_Mars-When_I_Was_Your_Man,1,115497.0,en,['2:45']
361900,Fahim Jefri,The best part is 0:00 until 3:58 .,Bruno_Mars-When_I_Was_Your_Man,1,115595.0,en,"['0:00', '3:58']"
362166,Thanh Lam Võ Nguyên,i think it is in 1:20,Bruno_Mars-When_I_Was_Your_Man,1,115870.0,en,['1:20']
362541,Justin,2:40 to 3:00 is strong,Bruno_Mars-When_I_Was_Your_Man,1,116253.0,en,"['2:40', '3:00']"
362713,BaCkDoOrKaiN,"From 3:02, is da living death...",Bruno_Mars-When_I_Was_Your_Man,1,116429.0,en,['3:02']
362728,icecreamchocs01,3:02 SPOTLIGHT FAIL,Bruno_Mars-When_I_Was_Your_Man,1,116444.0,de,['3:02']
362875,Dominic Fleming,"Gotta admit its really 70's TOTP style, 1:09 being an example. Don't slate it though for trying to be something older, it's a good thing.",Bruno_Mars-When_I_Was_Your_Man,1,116593.0,en,['1:09']
362979,weezleeee,2:57 til end  <3<3<3<3,Bruno_Mars-When_I_Was_Your_Man,1,116699.0,da,['2:57']
363073,Anasia,"Just saying :) I loved the way Michael Jackson sang back when I was growing up. 
Youtube: Michael Jackson Rock with You at 1min and 1:39 Micheal in this video and the cover of thriller, 
Bruno Mars favors the 80's Michael, when he was still cute. Love Bruno!!",Bruno_Mars-When_I_Was_Your_Man,1,116798.0,en,['1:39']
363203,sleeping beauty,"2:05 they way he says 'realise' gives me shivers, i just love this song so much, its so clever and and sweet. love you bruno mars xx",Bruno_Mars-When_I_Was_Your_Man,1,116930.0,en,['2:05']
363372,Mohamed Fouad,03:03 03:40  is that michael Jackson ?!!!,Bruno_Mars-When_I_Was_Your_Man,1,117105.0,en,"['03:03', '03:40']"
363424,Mnever110,1:02 i love this song!,Bruno_Mars-When_I_Was_Your_Man,1,117158.0,en,['1:02']
363789,B.Alanyse,lol @ mitch hell yeah it sucks after 3:58,Bruno_Mars-When_I_Was_Your_Man,1,117530.0,en,['3:58']
363818,Mitch Tinkham,"Hate to say t, but this song gets pretty bad after 3:58..",Bruno_Mars-When_I_Was_Your_Man,1,117563.0,en,['3:58']
364107,Morgane H,2:37 omg.,Bruno_Mars-When_I_Was_Your_Man,1,117859.0,tl,['2:37']
364472,EverybodyCry Ahmad,3:02 ROCKS,Bruno_Mars-When_I_Was_Your_Man,1,118227.0,de,['3:02']
364785,Thom Yorke,"2:45
gooooosebumps...........",Bruno_Mars-When_I_Was_Your_Man,1,118545.0,af,['2:45']
365197,María Lourdes González,en el minuto 2:55 a 2:56 dice no babes ,Bruno_Mars-When_I_Was_Your_Man,1,118970.0,es,"['2:55', '2:56']"
365331,jo white,2:36 My ears are blessed,Bruno_Mars-When_I_Was_Your_Man,1,119106.0,en,['2:36']
365338,Gar IX,"Ahhhhhhh. 2:44 --- The three words that every woman loves to hear more than anything else: ""I was wrong""",Bruno_Mars-When_I_Was_Your_Man,1,119113.0,en,['2:44']
365705,Gabriel Colombo,that incredible voice 2:46 ,Bruno_Mars-When_I_Was_Your_Man,1,119494.0,en,['2:46']
365802,jupiter,0:25 THATS WHAT SHE SAID,Bruno_Mars-When_I_Was_Your_Man,1,119592.0,en,['0:25']
366024,dileth duarte,1:45 you can see the lady crying,Bruno_Mars-When_I_Was_Your_Man,1,119822.0,en,['1:45']
366185,Anele Nqari,2:38 wish I could sing ly dat ,Bruno_Mars-When_I_Was_Your_Man,1,119987.0,en,['2:38']
366309,Fabio Figueiredo Rodrigues,0:03 Brasileiros: Vai logo com essa coisa!!! kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ,Bruno_Mars-When_I_Was_Your_Man,1,120113.0,fi,['0:03']
366546,hamid.b,"@2:43 Omg,Just love that part <3",Bruno_Mars-When_I_Was_Your_Man,1,120354.0,en,['2:43']
367148,Cassanoialon,put 3d glasses 3:58 minutes ago,Bruno_Mars-When_I_Was_Your_Man,1,120965.0,fr,['3:58']
367156,Alice Collins,At 2:03 there's a really creepy lady.,Bruno_Mars-When_I_Was_Your_Man,1,120973.0,en,['2:03']
367186,Daffa5899,0:00 to repeat,Bruno_Mars-When_I_Was_Your_Man,1,121003.0,en,['0:00']
368486,Rebeca dl,"0:03 - 0:05 EN ESPAÑOL PARECE QUE DICE ""QUE HACES WEY""  :P ",Bruno_Mars-When_I_Was_Your_Man,1,122341.0,vi,"['0:03', '0:05']"
369704,Blee,"a ok song, by the way for the people in the UK Drama - Who Killed Danny, Find Out Tonight on Broadchurch (Finale) on ITV and ITV-HD at 21:00 BST ",Bruno_Mars-When_I_Was_Your_Man,1,123588.0,en,['21:00']
370398,Louis Lagrange,À 2:02 la mélodie est belle !!!,Bruno_Mars-When_I_Was_Your_Man,1,124300.0,fr,['2:02']
370489,getsomeinboy sutton,a 3:18 got me crying and im a guy not gay just good song and I got a lot of girls off this song lol,Bruno_Mars-When_I_Was_Your_Man,1,124391.0,en,['3:18']
370622,Eve Puskas,0:51 freaked me out on the left! XD,Bruno_Mars-When_I_Was_Your_Man,1,124526.0,en,['0:51']
370794,Pedro Bustamante,"Love is in the air , yeah right i didnt finish my whisky 3:46",Bruno_Mars-When_I_Was_Your_Man,1,124698.0,en,['3:46']
370829,coltin brown,Worst part of this song is 3:57,Bruno_Mars-When_I_Was_Your_Man,1,124735.0,en,['3:57']
371048,miss-terious,and i die just a little at 3:19.,Bruno_Mars-When_I_Was_Your_Man,1,124960.0,en,['3:19']
371206,xime macias,0:000:000:000:00:000:000:000:000:000:000:000:000:000:000:000:000:000:000:000:000:000:000:00 <------------------ Free restart video!!! THUMBS UP!!!,Bruno_Mars-When_I_Was_Your_Man,1,125121.0,en,"['0:00', '0:00', '0:00', '0:00', '00:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00', '0:00']"
371802,Sofia Amaya,0:55 like it!!!,Bruno_Mars-When_I_Was_Your_Man,1,125733.0,sq,['0:55']
372102,fighting1rish,Idk why but 0:49 and 1:58 just always get me.,Bruno_Mars-When_I_Was_Your_Man,1,126047.0,en,"['0:49', '1:58']"
372135,mo0o0o0dy100,2:36 best part,Bruno_Mars-When_I_Was_Your_Man,1,126081.0,fr,['2:36']
372220,Jocelin Bordet,2:43 .. :O <3,Bruno_Mars-When_I_Was_Your_Man,1,126167.0,pt,['2:43']
372558,BomBastic56,Best part 2:36 - 2:51. What a voice Bruno!!!,Bruno_Mars-When_I_Was_Your_Man,1,126514.0,en,"['2:36', '2:51']"
372590,FamishedMammal,"1:14 - I always hear ""Chickeennn at every party!""",Bruno_Mars-When_I_Was_Your_Man,1,126547.0,en,['1:14']
372823,MrsBrunoMars4Eva,"Am I The Only One Who Notices That Girl @ 1:41 And Then She Disappers @ 3:01?!? And You Know What Else? That Whole Time He Was Singing To Her And When He Gets To  The Part Where He Sings ""I Hope HE Buys You Flowers And Hold Your Hand. Give You All HIS Hours When HE Has The Chance."" She Already Left Him, Thats Some Deep Shit Right There Bruno it Really Touched My Heart... Poor Bruno, Who She Was Hurt Him Really Bad...",Bruno_Mars-When_I_Was_Your_Man,1,126793.0,en,"['1:41', '3:01']"
373136,Hamza Boumahta,BEST PART 2:42,Bruno_Mars-When_I_Was_Your_Man,1,127111.0,id,['2:42']
373377,Fabricio E. Rambaldi,"gr8 2:44
",Bruno_Mars-When_I_Was_Your_Man,1,127358.0,cy,['2:44']
373506,sebastian monica,"00:03 ""gorąco tu jest"" :D",Bruno_Mars-When_I_Was_Your_Man,1,127493.0,pl,['00:03']
373598,Brian Alex,"Best Moment, 0:00 - 3:58. Best.",Bruno_Mars-When_I_Was_Your_Man,1,127588.0,fr,"['0:00', '3:58']"
374277,Jon Thomsett,0:48 and 1:56 <3 ,Bruno_Mars-When_I_Was_Your_Man,1,128277.0,en,"['0:48', '1:56']"
374286,Ethan Griffiths,3:00 he showed who is boss at singing,Bruno_Mars-When_I_Was_Your_Man,1,128287.0,en,['3:00']
374307,Jon Thomsett,0:47 & 1:56 Sends thrills down my back! amazing singing!,Bruno_Mars-When_I_Was_Your_Man,1,128310.0,en,"['0:47', '1:56']"
374316,tg g,2:45 the best..,Bruno_Mars-When_I_Was_Your_Man,1,128319.0,en,['2:45']
374439,NesianBoY96,2:46 daaaaaaaaaayum. How the fuck does he do that,Bruno_Mars-When_I_Was_Your_Man,1,128443.0,so,['2:46']
374448,Jharee Kerns,In 0:03 anyone notice the Mini-Sentry to the left?,Bruno_Mars-When_I_Was_Your_Man,1,128453.0,en,['0:03']
374757,hnilove,3:05-3:38 everything,Bruno_Mars-When_I_Was_Your_Man,1,128769.0,en,"['3:05', '3:38']"
375308,NVQNam,"2:47 legend........................
",Bruno_Mars-When_I_Was_Your_Man,1,129335.0,da,['2:47']
375309,Oyun Madencisi,1:42 who is she? Why is she crying?,Bruno_Mars-When_I_Was_Your_Man,1,129336.0,en,['1:42']
375530,RhodeRachel,"Hey guys, random question but does anyone here like dubstep? Follow-up question: anyone here NOT in support of the illuminati? Great. You would dig what I'm all about. I make dubstep under the name 11:11 and promote positive messages through my music such as world peace, spiritual awakening, love, and just about everything the illuminati is against. Together we can conquer evil and negativity, once and for all. I ask you to join me on Facebook and help my mission!

FACEBOOK..COM/1111DUBSTEP",Bruno_Mars-When_I_Was_Your_Man,1,129563.0,en,['11:11']
375718,Hafiz Razif,"3:02 , goose bumps ...",Bruno_Mars-When_I_Was_Your_Man,1,129758.0,af,['3:02']
376406,Loïc Prt,3:35 : michael jackson spotted :')),Bruno_Mars-When_I_Was_Your_Man,1,130464.0,en,['3:35']
376426,Fam de Bruijne,wauw! 0:55,Bruno_Mars-When_I_Was_Your_Man,1,130484.0,sw,['0:55']
376438,À gauche,Listen  thoroughly  at  3:15 to 3:17 ...It s Michael Jackson,Bruno_Mars-When_I_Was_Your_Man,1,130496.0,en,"['3:15', '3:17']"
376559,Carlos Osorio,"2:52 la mejor parte!!
",Bruno_Mars-When_I_Was_Your_Man,1,130619.0,es,['2:52']
376640,Jacek Wolny,1:21 I love this moment !!!,Bruno_Mars-When_I_Was_Your_Man,1,130701.0,en,['1:21']
376761,Morti Sarup,"Like 0:50
",Bruno_Mars-When_I_Was_Your_Man,1,130823.0,af,['0:50']
376915,Rayann Horan,at 2:49 i almost died because i had my earphones at full volume!,Bruno_Mars-When_I_Was_Your_Man,1,130981.0,en,['2:49']
377114,Filipe Rodrigues,0:10 - 0:20 Sunday morning anyone?,Bruno_Mars-When_I_Was_Your_Man,1,131185.0,tl,"['0:10', '0:20']"
377177,Awa D&D,"0:55 How much I love that ""Mmh..."" ",Bruno_Mars-When_I_Was_Your_Man,1,131251.0,en,['0:55']
377248,Yiğit Can Karaman,"Neveer baby iss DANCİNG !!!!
1:21
",Bruno_Mars-When_I_Was_Your_Man,1,131322.0,en,['1:21']
377338,pmartini74,2:45 - 2:50..... Amazing. ,Bruno_Mars-When_I_Was_Your_Man,1,131413.0,tl,"['2:45', '2:50']"
377899,luisendf1,"I love this song, but I dont know if I am wrong, is it correct to say ""It don´t sound"" (0:34) and I should have give you"" (1:09), what do you think? ",Bruno_Mars-When_I_Was_Your_Man,1,131980.0,en,"['0:34', '1:09']"
378119,HX,"Skip to 0:21
",Bruno_Mars-When_I_Was_Your_Man,1,132207.0,lt,['0:21']
378219,Christine Lambert,"My favorite -->  2:45 - 2:50
Sounds so good =)",Bruno_Mars-When_I_Was_Your_Man,1,132310.0,en,"['2:45', '2:50']"
378318,Patrick Hatem,"Hello everybody, all I need is just some seconds from you please. I am Lebanese boy that's trying to be known by his singing. Please, I'm just asking you to check out my channel I really need your views to be known. Please, share my channel to everyone and share my video everywhere. My interview is on the channel, but it's in a language you might not understand, so you can just skip to 7:15 to listen to me singing. It ends at 8:55. Hope you like it :) Thanks a lot <3",Bruno_Mars-When_I_Was_Your_Man,1,132410.0,en,"['7:15', '8:55']"
378676,Ahmad B,the note he hits at 2:46. ridiculous! and i'm glad he's singing this live in this music video. more artists should do that. btw he reminds me of MJ back in the day. ,Bruno_Mars-When_I_Was_Your_Man,1,132783.0,en,['2:46']
378764,Canal veritto Vision,03:45 bruno gets up and leaves,Bruno_Mars-When_I_Was_Your_Man,1,132875.0,en,['03:45']
378810,Saroxa,The background at 2:44 looks a bit like the one of the Looney Tunes,Bruno_Mars-When_I_Was_Your_Man,1,132923.0,en,['2:44']
379151,Elaine Ramos,0:21 sunday morning rain is falling .... (8). Thumbs up if you understand,Bruno_Mars-When_I_Was_Your_Man,1,133270.0,en,['0:21']
379525,cody,I always get goosebumps at that note 2:45,Bruno_Mars-When_I_Was_Your_Man,1,133652.0,en,['2:45']
379906,Kullanıcı Adı,0:02 ver amına koyimmm :DD,Bruno_Mars-When_I_Was_Your_Man,1,134040.0,tr,['0:02']
379908,Mickey Murphy,from 2:45 -:50 is my favorite part of the intire song,Bruno_Mars-When_I_Was_Your_Man,1,134042.0,en,['2:45']
380003,Andrei Miron,2:38 - 3:58 BEST PART,Bruno_Mars-When_I_Was_Your_Man,1,134138.0,id,"['2:38', '3:58']"
380624,Alexander_Px,min 1:02 best part!,Bruno_Mars-When_I_Was_Your_Man,1,134769.0,fr,['1:02']
381040,u,Kick in balls! 1:59 D:,Bruno_Mars-When_I_Was_Your_Man,1,135191.0,de,['1:59']
381160,Yaël Delaet,2:44 genius.... just genius...,Bruno_Mars-When_I_Was_Your_Man,1,135314.0,lt,['2:44']
381169,applejackers148,"anyone else feel like that little spot light at 3:05 was for her?
no?
just me?
alright...",Bruno_Mars-When_I_Was_Your_Man,1,135323.0,en,['3:05']
381215,Stan,"(=repeat button=)
.........0:10.........",Bruno_Mars-When_I_Was_Your_Man,1,135369.0,en,['0:10']
381514,soph illingworth,"oops i mean 3:18 :) soz
",Bruno_Mars-When_I_Was_Your_Man,1,135683.0,hr,['3:18']
381516,soph illingworth,"best moment 3:01
",Bruno_Mars-When_I_Was_Your_Man,1,135685.0,nl,['3:01']
381592,hiphawer,omfg 2:42 que hermoooosooo cantaa ,Bruno_Mars-When_I_Was_Your_Man,1,135762.0,so,['2:42']
381680,Achraf Daif,"I can't pass a day without listening to it!
Any way, it's always like that with Bruno Mars
P.s: Best part 2:42",Bruno_Mars-When_I_Was_Your_Man,1,135852.0,en,['2:42']
382964,Axen M,0:50 gives me the chills,Bruno_Mars-When_I_Was_Your_Man,1,137169.0,en,['0:50']
383145,Johnny Knuckles,"0:10  THANK ME LATER :) :) :) :) :) 0_0
",Bruno_Mars-When_I_Was_Your_Man,1,137358.0,en,['0:10']
383151,Mrcowcow,gives me chills when he goes like ouuuu ouuu ouuuuu huuuuuuuu at 0:49,Bruno_Mars-When_I_Was_Your_Man,1,137365.0,et,['0:49']
383153,Johnny Knuckles,0:10 thank me later,Bruno_Mars-When_I_Was_Your_Man,1,137368.0,en,['0:10']
383606,M Al-K,"""Same bed but it feels just a little bit bigger now."" 0:23 ",Bruno_Mars-When_I_Was_Your_Man,1,137833.0,en,['0:23']
383685,Black_veil_brides01,look closely at 3:14 and theres a shadow behind him,Bruno_Mars-When_I_Was_Your_Man,1,137914.0,en,['3:14']
383747,Ai Reetzu,Part 1:45 made me cry..:-(,Bruno_Mars-When_I_Was_Your_Man,1,137976.0,en,['1:45']
384048,kdep_,2:45 Goosebumps all over,Bruno_Mars-When_I_Was_Your_Man,1,138281.0,en,['2:45']
384284,Elliot Peters,"1:43, wat u say bruno????!!!?!?",Bruno_Mars-When_I_Was_Your_Man,1,138522.0,so,['1:43']
384948,demia terry,0:50 is that a woman?,Bruno_Mars-When_I_Was_Your_Man,1,139198.0,en,['0:50']
385456,Emily Zaldivar,1:01 kills me and 0:56,Bruno_Mars-When_I_Was_Your_Man,1,139717.0,da,"['1:01', '0:56']"
386199,Roby Fayer,3:14 Sounds like Michael Jackson!,Bruno_Mars-When_I_Was_Your_Man,1,140486.0,en,['3:14']
386445,Precious Panda,"0:00 your welcome
",Bruno_Mars-When_I_Was_Your_Man,1,140738.0,en,['0:00']
386680,José Ribeiro,"00:03 ""Bora lá almoçar coelho""",Bruno_Mars-When_I_Was_Your_Man,1,140976.0,pt,['00:03']
386779,Roeder Garcia,Best Part 2:37 <3,Bruno_Mars-When_I_Was_Your_Man,1,141079.0,de,['2:37']
387409,sf2448,I actually clicked between two of the 0:00's. *Facepalm*,Bruno_Mars-When_I_Was_Your_Man,1,141723.0,en,['0:00']
387891,ainswas laengchaer,13:00 replay,Bruno_Mars-When_I_Was_Your_Man,1,142219.0,en,['13:00']
388191,Oliver Ludwig,"2:44 - 2:50 blows me up :D
",Bruno_Mars-When_I_Was_Your_Man,1,142524.0,en,"['2:44', '2:50']"
388623,Sahiil Patil,"01:08 should have giggled all my hours haha LOL but good song
",Bruno_Mars-When_I_Was_Your_Man,1,142967.0,en,['01:08']
388722,nb the boonkgang master,That note at 00:50,Bruno_Mars-When_I_Was_Your_Man,1,143067.0,en,['00:50']
388808,Siran Craig,Only listened to 1:23 and it already had me crying thinking about my ex and what we could have been if he would have listened. :(,Bruno_Mars-When_I_Was_Your_Man,1,143153.0,en,['1:23']
388852,VoSanity,3:50 walks off like a mothaf'n boss,Bruno_Mars-When_I_Was_Your_Man,1,143197.0,en,['3:50']
389033,babi3italia,and my tears are unstoppable till the end 3:03,Bruno_Mars-When_I_Was_Your_Man,1,143379.0,en,['3:03']
389099,seng z,"1:04 That wasn't a moon,but a spotlight ! ",Bruno_Mars-When_I_Was_Your_Man,1,143449.0,en,['1:04']
389137,cory,The note at 2:45 gave me goosebumps.. First time getting them ever,Bruno_Mars-When_I_Was_Your_Man,1,143488.0,en,['2:45']
389900,Leqit oSubz,3:16 that part always gets me idk why. It just does.,Bruno_Mars-When_I_Was_Your_Man,1,144264.0,en,['3:16']
390124,Maroš Ryník,"Does anybody know who wrote/sang beginning of this song? It sounds very familiar to me, but I can't recognize it. I mean piano part from 0:10 - 0:24. Thanks",Bruno_Mars-When_I_Was_Your_Man,1,144489.0,en,"['0:10', '0:24']"
390486,juanicanela,Siii en el minuto 1:08 me di cuenta en lo demas no aunque yo creía que era efecto de la imagen jejeje osea eres el único que te has dado cuenta jijiji,Bruno_Mars-When_I_Was_Your_Man,1,144854.0,es,['1:08']
391219,i see you,Replay B 0:00 To N,Bruno_Mars-When_I_Was_Your_Man,1,145606.0,en,['0:00']
391256,Jeralyn Ortiz,1:31 Uh ....,Bruno_Mars-When_I_Was_Your_Man,1,145644.0,sw,['1:31']
391838,Michelle Martinez,2:45 best part,Bruno_Mars-When_I_Was_Your_Man,1,146234.0,nl,['2:45']
392211,creaturesteven,1:57 i die from eargasm ,Bruno_Mars-When_I_Was_Your_Man,1,146615.0,af,['1:57']
392772,missjtaustin,everytime i listen to 2:46 it gives me chills he hits that note so beautifully ,Bruno_Mars-When_I_Was_Your_Man,1,147185.0,en,['2:46']
393025,David Useche,2:48 That's all folks!,Bruno_Mars-When_I_Was_Your_Man,1,147444.0,en,['2:48']
393641,MKOV HKBL,OMG Bruno ♥♥3:19 - 3:22 Is all ♥♥,Bruno_Mars-When_I_Was_Your_Man,1,148070.0,it,"['3:19', '3:22']"
393661,Catarina Lino,"1:21 .. Forever Alone .. -.-'
xD",Bruno_Mars-When_I_Was_Your_Man,1,148092.0,no,['1:21']
393693,xViLNz,Dat note 2:44 !!,Bruno_Mars-When_I_Was_Your_Man,1,148126.0,af,['2:44']
393723,paulina alejandra,BRUNOOOOOOOOOOOOOOOOOOOOOOOOOOOOO 1:02,Bruno_Mars-When_I_Was_Your_Man,1,148156.0,pt,['1:02']
